req_len,is_post,num_params,special_chars,sql_count,xss_count,trav_count,alpha_count,digit_count,non_ascii
775.0,0.0,19.0,72.0,2.0,0.0,0.0,504.0,107.0,0.0
648.0,0.0,11.0,64.0,2.0,0.0,0.0,401.0,94.0,0.0
640.0,1.0,11.0,45.0,1.0,0.0,0.0,438.0,61.0,0.0
634.0,1.0,11.0,44.0,1.0,0.0,0.0,442.0,52.0,0.0
803.0,1.0,19.0,65.0,1.0,0.0,0.0,541.0,97.0,0.0
593.0,0.0,9.0,43.0,2.0,0.0,0.0,378.0,88.0,0.0
637.0,0.0,11.0,53.0,1.0,0.0,0.0,417.0,84.0,0.0
764.0,0.0,19.0,61.0,1.0,0.0,0.0,522.0,90.0,0.0
512.0,0.0,6.0,34.0,1.0,0.0,0.0,344.0,50.0,0.0
631.0,1.0,11.0,44.0,1.0,0.0,0.0,441.0,50.0,0.0
498.0,0.0,6.0,33.0,1.0,0.0,0.0,333.0,49.0,0.0
516.0,0.0,7.0,36.0,1.0,0.0,0.0,344.0,53.0,0.0
820.0,1.0,19.0,63.0,1.0,0.0,0.0,566.0,89.0,0.0
522.0,0.0,7.0,36.0,1.0,0.0,0.0,346.0,56.0,0.0
518.0,0.0,7.0,36.0,1.0,0.0,0.0,344.0,55.0,0.0
821.0,1.0,19.0,63.0,1.0,0.0,0.0,564.0,92.0,0.0
797.0,1.0,11.0,62.0,1.0,1.0,0.0,539.0,89.0,0.0
686.0,1.0,11.0,53.0,2.0,0.0,0.0,453.0,78.0,0.0
762.0,0.0,19.0,67.0,1.0,0.0,0.0,508.0,97.0,0.0
569.0,0.0,7.0,45.0,1.0,0.0,0.0,375.0,65.0,0.0
507.0,0.0,6.0,33.0,1.0,0.0,0.0,338.0,52.0,0.0
786.0,1.0,19.0,61.0,1.0,0.0,0.0,539.0,87.0,0.0
681.0,1.0,9.0,57.0,3.0,0.0,0.0,431.0,94.0,0.0
570.0,0.0,7.0,40.0,1.0,0.0,0.0,364.0,82.0,0.0
806.0,1.0,19.0,65.0,1.0,0.0,0.0,544.0,98.0,0.0
651.0,1.0,11.0,48.0,1.0,0.0,0.0,438.0,65.0,0.0
523.0,0.0,6.0,34.0,1.0,0.0,0.0,353.0,50.0,0.0
782.0,0.0,19.0,65.0,1.0,0.0,0.0,534.0,90.0,0.0
578.0,0.0,11.0,47.0,1.0,0.0,0.0,384.0,61.0,0.0
762.0,0.0,19.0,63.0,1.0,0.0,0.0,518.0,89.0,0.0
536.0,0.0,7.0,36.0,1.0,0.0,0.0,365.0,51.0,0.0
824.0,1.0,19.0,64.0,1.0,0.0,0.0,564.0,93.0,0.0
631.0,0.0,11.0,53.0,1.0,0.0,0.0,408.0,87.0,0.0
703.0,1.0,11.0,59.0,2.0,0.0,0.0,458.0,84.0,0.0
854.0,1.0,19.0,64.0,1.0,0.0,0.0,594.0,90.0,0.0
838.0,1.0,19.0,64.0,1.0,0.0,0.0,578.0,91.0,0.0
488.0,0.0,6.0,32.0,1.0,0.0,0.0,327.0,46.0,0.0
563.0,0.0,11.0,44.0,1.0,0.0,0.0,380.0,56.0,0.0
622.0,1.0,7.0,43.0,2.0,0.0,0.0,415.0,65.0,0.0
517.0,0.0,7.0,36.0,1.0,0.0,0.0,343.0,55.0,0.0
843.0,0.0,19.0,64.0,1.0,0.0,0.0,577.0,96.0,0.0
722.0,0.0,19.0,61.0,1.0,0.0,0.0,490.0,85.0,0.0
672.0,1.0,11.0,52.0,2.0,0.0,0.0,448.0,73.0,0.0
628.0,1.0,7.0,39.0,1.0,0.0,0.0,409.0,83.0,0.0
576.0,1.0,7.0,36.0,1.0,0.0,0.0,389.0,55.0,0.0
824.0,1.0,19.0,63.0,1.0,0.0,0.0,562.0,92.0,0.0
550.0,0.0,7.0,36.0,1.0,0.0,0.0,374.0,55.0,0.0
489.0,0.0,6.0,33.0,1.0,0.0,0.0,320.0,53.0,0.0
550.0,0.0,9.0,44.0,2.0,0.0,0.0,355.0,66.0,0.0
531.0,0.0,6.0,35.0,1.0,0.0,0.0,360.0,49.0,0.0
747.0,0.0,19.0,62.0,1.0,0.0,0.0,503.0,90.0,0.0
822.0,1.0,19.0,63.0,1.0,0.0,0.0,566.0,92.0,0.0
624.0,1.0,9.0,40.0,2.0,0.0,0.0,430.0,55.0,0.0
815.0,0.0,19.0,69.0,1.0,0.0,0.0,521.0,133.0,0.0
940.0,0.0,19.0,82.0,1.0,1.0,0.0,641.0,117.0,0.0
652.0,1.0,11.0,47.0,1.0,0.0,0.0,443.0,62.0,0.0
756.0,0.0,19.0,65.0,1.0,0.0,0.0,512.0,88.0,0.0
500.0,0.0,6.0,34.0,1.0,0.0,0.0,330.0,52.0,0.0
707.0,1.0,11.0,50.0,1.0,0.0,0.0,471.0,89.0,0.0
753.0,0.0,19.0,64.0,1.0,0.0,0.0,503.0,97.0,0.0
591.0,0.0,7.0,53.0,2.0,0.0,0.0,366.0,85.0,0.0
826.0,1.0,19.0,64.0,1.0,0.0,0.0,562.0,95.0,0.0
519.0,0.0,6.0,34.0,1.0,0.0,0.0,332.0,70.0,0.0
489.0,0.0,6.0,32.0,1.0,0.0,0.0,328.0,46.0,0.0
623.0,0.0,11.0,51.0,1.0,0.0,0.0,421.0,66.0,0.0
643.0,1.0,11.0,45.0,1.0,0.0,0.0,439.0,62.0,0.0
489.0,0.0,6.0,32.0,1.0,0.0,0.0,325.0,49.0,0.0
826.0,0.0,19.0,63.0,1.0,0.0,0.0,563.0,94.0,0.0
631.0,1.0,11.0,43.0,1.0,0.0,0.0,445.0,47.0,0.0
499.0,0.0,6.0,33.0,1.0,0.0,0.0,331.0,52.0,0.0
581.0,1.0,7.0,36.0,1.0,0.0,0.0,400.0,49.0,0.0
576.0,0.0,11.0,46.0,1.0,0.0,0.0,387.0,57.0,0.0
763.0,0.0,19.0,61.0,1.0,0.0,0.0,521.0,91.0,0.0
638.0,1.0,11.0,43.0,1.0,0.0,0.0,441.0,58.0,0.0
829.0,1.0,19.0,67.0,1.0,0.0,0.0,563.0,95.0,0.0
502.0,0.0,6.0,32.0,1.0,0.0,0.0,337.0,47.0,0.0
736.0,0.0,19.0,62.0,1.0,0.0,0.0,491.0,93.0,0.0
542.0,0.0,7.0,45.0,4.0,0.0,0.0,347.0,63.0,0.0
484.0,0.0,6.0,31.0,1.0,0.0,0.0,321.0,49.0,0.0
767.0,0.0,19.0,63.0,1.0,0.0,0.0,517.0,96.0,0.0
608.0,1.0,9.0,39.0,2.0,0.0,0.0,418.0,52.0,0.0
763.0,0.0,19.0,65.0,1.0,0.0,0.0,521.0,88.0,0.0
842.0,1.0,19.0,62.0,1.0,0.0,0.0,576.0,98.0,0.0
712.0,1.0,11.0,64.0,2.0,0.0,0.0,449.0,100.0,0.0
557.0,0.0,9.0,44.0,2.0,0.0,0.0,360.0,68.0,0.0
504.0,0.0,6.0,33.0,1.0,0.0,0.0,338.0,50.0,0.0
634.0,0.0,11.0,61.0,2.0,0.0,0.0,406.0,81.0,0.0
761.0,0.0,19.0,63.0,1.0,0.0,0.0,525.0,82.0,0.0
836.0,1.0,19.0,66.0,1.0,0.0,0.0,567.0,98.0,0.0
565.0,0.0,11.0,44.0,1.0,0.0,0.0,382.0,56.0,0.0
638.0,1.0,11.0,44.0,1.0,0.0,0.0,440.0,58.0,0.0
544.0,0.0,9.0,40.0,2.0,0.0,0.0,365.0,54.0,0.0
818.0,1.0,19.0,66.0,1.0,0.0,0.0,552.0,98.0,0.0
510.0,0.0,6.0,33.0,1.0,0.0,0.0,340.0,51.0,0.0
752.0,0.0,19.0,63.0,1.0,0.0,0.0,506.0,91.0,0.0
756.0,0.0,19.0,64.0,1.0,0.0,0.0,514.0,89.0,0.0
518.0,0.0,7.0,35.0,1.0,0.0,0.0,341.0,58.0,0.0
827.0,1.0,19.0,61.0,1.0,0.0,0.0,569.0,93.0,0.0
609.0,1.0,9.0,40.0,2.0,0.0,0.0,417.0,56.0,0.0
835.0,1.0,19.0,66.0,1.0,0.0,0.0,567.0,97.0,0.0
534.0,0.0,7.0,36.0,2.0,0.0,0.0,358.0,54.0,0.0
575.0,0.0,7.0,45.0,1.0,0.0,0.0,365.0,82.0,0.0
572.0,0.0,11.0,46.0,1.0,0.0,0.0,387.0,55.0,0.0
632.0,1.0,11.0,43.0,1.0,0.0,0.0,443.0,50.0,0.0
836.0,0.0,19.0,73.0,1.0,0.0,0.0,560.0,112.0,0.0
650.0,1.0,7.0,50.0,2.0,0.0,0.0,418.0,82.0,0.0
609.0,0.0,11.0,47.0,1.0,0.0,0.0,391.0,86.0,0.0
500.0,0.0,6.0,33.0,1.0,0.0,0.0,333.0,51.0,0.0
595.0,1.0,7.0,36.0,1.0,0.0,0.0,404.0,57.0,0.0
817.0,1.0,19.0,63.0,1.0,0.0,0.0,562.0,89.0,0.0
743.0,0.0,19.0,63.0,1.0,0.0,0.0,497.0,92.0,0.0
506.0,0.0,6.0,34.0,1.0,0.0,0.0,336.0,51.0,0.0
791.0,0.0,19.0,64.0,1.0,0.0,0.0,546.0,84.0,0.0
621.0,0.0,11.0,59.0,2.0,0.0,0.0,392.0,82.0,0.0
629.0,0.0,11.0,56.0,4.0,0.0,0.0,410.0,72.0,0.0
631.0,1.0,7.0,44.0,3.0,0.0,0.0,424.0,62.0,0.0
841.0,1.0,19.0,67.0,1.0,0.0,0.0,573.0,97.0,0.0
826.0,1.0,19.0,62.0,1.0,0.0,0.0,571.0,87.0,0.0
564.0,0.0,7.0,45.0,1.0,0.0,0.0,369.0,67.0,0.0
509.0,0.0,6.0,34.0,1.0,0.0,0.0,343.0,48.0,0.0
818.0,0.0,19.0,62.0,1.0,0.0,0.0,564.0,90.0,0.0
569.0,0.0,11.0,43.0,1.0,0.0,0.0,392.0,50.0,0.0
514.0,0.0,7.0,35.0,1.0,0.0,0.0,353.0,43.0,0.0
532.0,0.0,6.0,35.0,1.0,0.0,0.0,343.0,70.0,0.0
827.0,1.0,19.0,62.0,1.0,0.0,0.0,569.0,91.0,0.0
506.0,0.0,7.0,36.0,1.0,0.0,0.0,331.0,56.0,0.0
587.0,0.0,7.0,56.0,2.0,0.0,0.0,351.0,94.0,0.0
671.0,1.0,9.0,44.0,2.0,0.0,0.0,439.0,89.0,0.0
642.0,1.0,11.0,45.0,1.0,0.0,0.0,438.0,60.0,0.0
1010.0,1.0,19.0,82.0,1.0,1.0,0.0,696.0,119.0,0.0
504.0,0.0,6.0,33.0,1.0,0.0,0.0,340.0,48.0,0.0
766.0,0.0,19.0,64.0,1.0,0.0,0.0,520.0,91.0,0.0
578.0,0.0,11.0,47.0,1.0,0.0,0.0,381.0,64.0,0.0
607.0,1.0,7.0,36.0,2.0,0.0,0.0,420.0,51.0,0.0
762.0,0.0,19.0,62.0,1.0,0.0,0.0,527.0,84.0,0.0
514.0,0.0,6.0,34.0,1.0,0.0,0.0,345.0,50.0,0.0
502.0,0.0,6.0,34.0,1.0,0.0,0.0,334.0,50.0,0.0
618.0,0.0,9.0,60.0,2.0,0.0,0.0,379.0,91.0,0.0
601.0,1.0,9.0,40.0,2.0,0.0,0.0,407.0,58.0,0.0
501.0,0.0,6.0,33.0,1.0,0.0,0.0,333.0,48.0,0.0
567.0,0.0,11.0,44.0,1.0,0.0,0.0,382.0,58.0,0.0
811.0,1.0,19.0,61.0,1.0,0.0,0.0,560.0,88.0,0.0
630.0,1.0,11.0,43.0,1.0,0.0,0.0,431.0,60.0,0.0
491.0,0.0,6.0,33.0,1.0,0.0,0.0,327.0,48.0,0.0
837.0,1.0,19.0,64.0,1.0,0.0,0.0,577.0,92.0,0.0
500.0,0.0,6.0,31.0,1.0,0.0,0.0,318.0,67.0,0.0
528.0,0.0,6.0,35.0,1.0,0.0,0.0,358.0,51.0,0.0
554.0,0.0,9.0,40.0,2.0,0.0,0.0,371.0,59.0,0.0
636.0,1.0,11.0,43.0,1.0,0.0,0.0,444.0,52.0,0.0
872.0,1.0,19.0,70.0,1.0,0.0,0.0,576.0,123.0,0.0
567.0,0.0,11.0,44.0,1.0,0.0,0.0,379.0,61.0,0.0
625.0,1.0,7.0,45.0,4.0,0.0,0.0,412.0,67.0,0.0
610.0,1.0,9.0,40.0,2.0,0.0,0.0,417.0,55.0,0.0
840.0,1.0,19.0,62.0,1.0,0.0,0.0,587.0,87.0,0.0
477.0,0.0,6.0,31.0,1.0,0.0,0.0,313.0,50.0,0.0
509.0,0.0,6.0,34.0,1.0,0.0,0.0,335.0,55.0,0.0
500.0,0.0,6.0,32.0,1.0,0.0,0.0,320.0,66.0,0.0
613.0,0.0,7.0,46.0,1.0,0.0,0.0,422.0,58.0,0.0
760.0,0.0,19.0,63.0,1.0,0.0,0.0,519.0,89.0,0.0
618.0,0.0,11.0,49.0,1.0,0.0,0.0,394.0,89.0,0.0
526.0,0.0,7.0,36.0,1.0,0.0,0.0,357.0,49.0,0.0
576.0,0.0,11.0,46.0,1.0,0.0,0.0,387.0,60.0,0.0
794.0,0.0,19.0,73.0,2.0,0.0,0.0,517.0,110.0,0.0
640.0,1.0,11.0,44.0,1.0,0.0,0.0,433.0,64.0,0.0
516.0,0.0,6.0,33.0,1.0,0.0,0.0,326.0,73.0,0.0
581.0,0.0,9.0,42.0,2.0,0.0,0.0,384.0,71.0,0.0
836.0,0.0,19.0,68.0,3.0,0.0,0.0,565.0,100.0,0.0
718.0,1.0,11.0,55.0,1.0,0.0,0.0,483.0,84.0,0.0
687.0,1.0,11.0,56.0,4.0,0.0,0.0,451.0,77.0,0.0
693.0,1.0,11.0,53.0,3.0,0.0,0.0,466.0,70.0,0.0
778.0,0.0,19.0,65.0,1.0,0.0,0.0,524.0,94.0,0.0
740.0,0.0,19.0,62.0,1.0,0.0,0.0,500.0,89.0,0.0
497.0,0.0,6.0,33.0,1.0,0.0,0.0,331.0,51.0,0.0
513.0,0.0,6.0,33.0,1.0,0.0,0.0,326.0,71.0,0.0
583.0,0.0,11.0,48.0,1.0,0.0,0.0,383.0,66.0,0.0
819.0,1.0,19.0,62.0,1.0,0.0,0.0,560.0,93.0,0.0
827.0,1.0,19.0,64.0,1.0,0.0,0.0,564.0,96.0,0.0
894.0,1.0,19.0,68.0,3.0,0.0,0.0,618.0,94.0,0.0
806.0,1.0,19.0,62.0,1.0,0.0,0.0,553.0,91.0,0.0
624.0,1.0,9.0,44.0,2.0,0.0,0.0,417.0,65.0,0.0
678.0,1.0,11.0,46.0,1.0,0.0,0.0,459.0,76.0,0.0
740.0,0.0,19.0,66.0,1.0,0.0,0.0,492.0,94.0,0.0
623.0,1.0,11.0,44.0,1.0,0.0,0.0,415.0,67.0,0.0
564.0,0.0,11.0,43.0,1.0,0.0,0.0,384.0,53.0,0.0
485.0,0.0,6.0,31.0,1.0,0.0,0.0,320.0,51.0,0.0
759.0,0.0,19.0,65.0,1.0,0.0,0.0,509.0,94.0,0.0
593.0,0.0,9.0,43.0,2.0,0.0,0.0,380.0,86.0,0.0
534.0,0.0,7.0,35.0,1.0,0.0,0.0,362.0,53.0,0.0
531.0,0.0,6.0,35.0,1.0,0.0,0.0,363.0,46.0,0.0
845.0,0.0,19.0,61.0,1.0,0.0,0.0,585.0,95.0,0.0
683.0,1.0,7.0,43.0,1.0,0.0,0.0,460.0,81.0,0.0
803.0,1.0,19.0,60.0,1.0,0.0,0.0,548.0,95.0,0.0
771.0,0.0,19.0,64.0,1.0,0.0,0.0,527.0,89.0,0.0
611.0,1.0,9.0,39.0,2.0,0.0,0.0,412.0,62.0,0.0
770.0,0.0,19.0,64.0,1.0,0.0,0.0,517.0,95.0,0.0
629.0,0.0,11.0,51.0,1.0,0.0,0.0,427.0,65.0,0.0
768.0,0.0,19.0,61.0,1.0,0.0,0.0,533.0,84.0,0.0
847.0,0.0,19.0,78.0,1.0,0.0,0.0,549.0,133.0,0.0
639.0,1.0,11.0,45.0,1.0,0.0,0.0,441.0,57.0,0.0
817.0,1.0,19.0,61.0,1.0,0.0,0.0,559.0,94.0,0.0
647.0,0.0,11.0,52.0,1.0,0.0,0.0,422.0,85.0,0.0
659.0,1.0,9.0,49.0,2.0,0.0,0.0,444.0,68.0,0.0
638.0,1.0,11.0,43.0,1.0,0.0,0.0,445.0,54.0,0.0
584.0,0.0,11.0,45.0,1.0,0.0,0.0,399.0,56.0,0.0
775.0,0.0,19.0,63.0,1.0,0.0,0.0,531.0,88.0,0.0
486.0,0.0,6.0,32.0,1.0,0.0,0.0,324.0,48.0,0.0
638.0,1.0,11.0,43.0,1.0,0.0,0.0,435.0,64.0,0.0
548.0,0.0,7.0,45.0,4.0,0.0,0.0,351.0,65.0,0.0
521.0,0.0,6.0,34.0,1.0,0.0,0.0,329.0,75.0,0.0
666.0,1.0,7.0,43.0,1.0,0.0,0.0,458.0,66.0,0.0
540.0,0.0,9.0,40.0,2.0,0.0,0.0,364.0,53.0,0.0
698.0,0.0,9.0,57.0,2.0,1.0,0.0,471.0,78.0,0.0
751.0,0.0,19.0,62.0,1.0,0.0,0.0,510.0,91.0,0.0
689.0,1.0,11.0,47.0,1.0,0.0,0.0,455.0,87.0,0.0
721.0,1.0,11.0,55.0,1.0,0.0,0.0,489.0,80.0,0.0
491.0,0.0,6.0,31.0,1.0,0.0,0.0,328.0,46.0,0.0
804.0,1.0,19.0,64.0,1.0,0.0,0.0,548.0,92.0,0.0
837.0,1.0,19.0,63.0,1.0,0.0,0.0,575.0,91.0,0.0
498.0,0.0,6.0,32.0,1.0,0.0,0.0,330.0,51.0,0.0
880.0,1.0,19.0,70.0,1.0,0.0,0.0,575.0,133.0,0.0
591.0,1.0,7.0,36.0,1.0,0.0,0.0,402.0,56.0,0.0
1278.0,0.0,19.0,170.0,1.0,0.0,0.0,537.0,481.0,0.0
503.0,0.0,6.0,33.0,1.0,0.0,0.0,331.0,53.0,0.0
518.0,0.0,6.0,35.0,1.0,0.0,0.0,348.0,49.0,0.0
895.0,1.0,19.0,66.0,3.0,0.0,0.0,618.0,96.0,0.0
645.0,1.0,11.0,46.0,1.0,0.0,0.0,444.0,59.0,0.0
640.0,1.0,11.0,43.0,1.0,0.0,0.0,449.0,52.0,0.0
604.0,0.0,9.0,52.0,5.0,0.0,0.0,389.0,70.0,0.0
720.0,1.0,11.0,56.0,1.0,0.0,0.0,483.0,82.0,0.0
491.0,0.0,6.0,33.0,1.0,0.0,0.0,324.0,51.0,0.0
931.0,0.0,19.0,82.0,1.0,1.0,0.0,631.0,118.0,0.0
602.0,0.0,9.0,57.0,3.0,0.0,0.0,368.0,91.0,0.0
1067.0,0.0,7.0,144.0,1.0,0.0,0.0,389.0,449.0,0.0
527.0,0.0,6.0,34.0,1.0,0.0,0.0,343.0,65.0,0.0
811.0,0.0,19.0,63.0,1.0,0.0,0.0,556.0,90.0,0.0
737.0,0.0,19.0,62.0,1.0,0.0,0.0,501.0,87.0,0.0
577.0,0.0,11.0,45.0,1.0,0.0,0.0,383.0,66.0,0.0
565.0,0.0,11.0,43.0,1.0,0.0,0.0,379.0,59.0,0.0
852.0,1.0,19.0,67.0,1.0,0.0,0.0,577.0,105.0,0.0
638.0,1.0,11.0,43.0,1.0,0.0,0.0,442.0,57.0,0.0
641.0,1.0,11.0,44.0,1.0,0.0,0.0,445.0,55.0,0.0
801.0,0.0,19.0,62.0,1.0,0.0,0.0,546.0,94.0,0.0
760.0,0.0,19.0,63.0,1.0,0.0,0.0,516.0,89.0,0.0
741.0,0.0,11.0,62.0,1.0,1.0,0.0,493.0,91.0,0.0
677.0,1.0,9.0,57.0,3.0,0.0,0.0,437.0,84.0,0.0
631.0,0.0,11.0,62.0,2.0,0.0,0.0,390.0,91.0,0.0
500.0,0.0,6.0,31.0,1.0,0.0,0.0,323.0,62.0,0.0
576.0,0.0,11.0,46.0,1.0,0.0,0.0,389.0,55.0,0.0
757.0,0.0,19.0,63.0,1.0,0.0,0.0,514.0,88.0,0.0
499.0,0.0,6.0,33.0,1.0,0.0,0.0,338.0,44.0,0.0
539.0,0.0,9.0,40.0,1.0,0.0,0.0,349.0,65.0,0.0
679.0,1.0,11.0,52.0,2.0,0.0,0.0,452.0,76.0,0.0
513.0,0.0,7.0,35.0,1.0,0.0,0.0,342.0,52.0,0.0
566.0,0.0,11.0,44.0,1.0,0.0,0.0,389.0,50.0,0.0
607.0,0.0,9.0,57.0,3.0,0.0,0.0,381.0,83.0,0.0
633.0,1.0,7.0,40.0,1.0,0.0,0.0,411.0,85.0,0.0
608.0,0.0,11.0,52.0,2.0,0.0,0.0,394.0,73.0,0.0
575.0,0.0,11.0,46.0,1.0,0.0,0.0,382.0,60.0,0.0
703.0,1.0,11.0,50.0,1.0,0.0,0.0,459.0,94.0,0.0
638.0,1.0,11.0,46.0,1.0,0.0,0.0,436.0,60.0,0.0
571.0,0.0,11.0,44.0,1.0,0.0,0.0,391.0,53.0,0.0
486.0,0.0,6.0,31.0,1.0,0.0,0.0,321.0,51.0,0.0
819.0,1.0,19.0,62.0,1.0,0.0,0.0,563.0,90.0,0.0
843.0,1.0,19.0,65.0,1.0,0.0,0.0,572.0,99.0,0.0
1168.0,1.0,9.0,148.0,1.0,0.0,0.0,469.0,451.0,0.0
838.0,1.0,19.0,63.0,1.0,0.0,0.0,575.0,96.0,0.0
567.0,0.0,11.0,43.0,1.0,0.0,0.0,384.0,57.0,0.0
675.0,1.0,7.0,45.0,1.0,0.0,0.0,447.0,86.0,0.0
871.0,1.0,19.0,68.0,1.0,0.0,0.0,571.0,131.0,0.0
881.0,1.0,19.0,74.0,4.0,0.0,0.0,583.0,114.0,0.0
492.0,0.0,6.0,31.0,1.0,0.0,0.0,312.0,67.0,0.0
747.0,0.0,19.0,61.0,1.0,0.0,0.0,506.0,91.0,0.0
775.0,0.0,19.0,71.0,2.0,0.0,0.0,500.0,113.0,0.0
788.0,0.0,19.0,74.0,4.0,0.0,0.0,520.0,99.0,0.0
752.0,0.0,19.0,61.0,1.0,0.0,0.0,518.0,80.0,0.0
518.0,0.0,6.0,35.0,1.0,0.0,0.0,345.0,52.0,0.0
751.0,0.0,19.0,62.0,1.0,0.0,0.0,509.0,90.0,0.0
842.0,1.0,19.0,61.0,1.0,0.0,0.0,585.0,92.0,0.0
565.0,0.0,11.0,44.0,1.0,0.0,0.0,387.0,51.0,0.0
825.0,1.0,19.0,62.0,1.0,0.0,0.0,556.0,103.0,0.0
836.0,1.0,19.0,66.0,1.0,0.0,0.0,569.0,97.0,0.0
640.0,1.0,11.0,44.0,1.0,0.0,0.0,443.0,57.0,0.0
827.0,1.0,19.0,62.0,1.0,0.0,0.0,573.0,90.0,0.0
749.0,0.0,19.0,62.0,1.0,0.0,0.0,512.0,86.0,0.0
607.0,0.0,9.0,45.0,2.0,0.0,0.0,391.0,85.0,0.0
763.0,0.0,19.0,63.0,1.0,0.0,0.0,520.0,88.0,0.0
618.0,0.0,11.0,55.0,2.0,0.0,0.0,399.0,75.0,0.0
755.0,0.0,19.0,64.0,1.0,0.0,0.0,512.0,88.0,0.0
516.0,0.0,6.0,33.0,1.0,0.0,0.0,330.0,69.0,0.0
570.0,0.0,11.0,44.0,1.0,0.0,0.0,393.0,49.0,0.0
779.0,0.0,19.0,64.0,1.0,0.0,0.0,533.0,85.0,0.0
845.0,1.0,19.0,65.0,1.0,0.0,0.0,574.0,97.0,0.0
862.0,1.0,19.0,62.0,1.0,0.0,0.0,600.0,93.0,0.0
575.0,0.0,7.0,41.0,1.0,0.0,0.0,364.0,86.0,0.0
568.0,0.0,11.0,44.0,1.0,0.0,0.0,394.0,47.0,0.0
736.0,0.0,19.0,63.0,1.0,0.0,0.0,492.0,92.0,0.0
828.0,1.0,19.0,63.0,1.0,0.0,0.0,571.0,88.0,0.0
850.0,1.0,19.0,65.0,1.0,0.0,0.0,583.0,95.0,0.0
572.0,0.0,11.0,45.0,1.0,0.0,0.0,391.0,53.0,0.0
502.0,0.0,6.0,33.0,1.0,0.0,0.0,332.0,54.0,0.0
815.0,1.0,19.0,64.0,1.0,0.0,0.0,560.0,91.0,0.0
551.0,0.0,9.0,40.0,2.0,0.0,0.0,370.0,55.0,0.0
820.0,1.0,19.0,63.0,1.0,0.0,0.0,567.0,87.0,0.0
624.0,0.0,11.0,51.0,1.0,0.0,0.0,397.0,91.0,0.0
739.0,1.0,11.0,57.0,1.0,0.0,0.0,487.0,99.0,0.0
634.0,1.0,11.0,45.0,1.0,0.0,0.0,439.0,54.0,0.0
831.0,1.0,19.0,64.0,1.0,0.0,0.0,574.0,89.0,0.0
695.0,1.0,11.0,53.0,1.0,0.0,0.0,449.0,96.0,0.0
741.0,0.0,19.0,63.0,1.0,0.0,0.0,495.0,93.0,0.0
579.0,0.0,7.0,35.0,1.0,0.0,0.0,401.0,48.0,0.0
476.0,0.0,6.0,30.0,1.0,0.0,0.0,307.0,56.0,0.0
504.0,0.0,6.0,34.0,1.0,0.0,0.0,339.0,47.0,0.0
569.0,0.0,11.0,47.0,1.0,0.0,0.0,376.0,63.0,0.0
740.0,0.0,19.0,63.0,1.0,0.0,0.0,498.0,90.0,0.0
764.0,0.0,19.0,63.0,1.0,0.0,0.0,520.0,89.0,0.0
692.0,1.0,9.0,47.0,2.0,0.0,0.0,459.0,86.0,0.0
815.0,0.0,19.0,69.0,1.0,0.0,0.0,543.0,113.0,0.0
688.0,1.0,11.0,56.0,4.0,0.0,0.0,456.0,71.0,0.0
835.0,1.0,19.0,62.0,1.0,0.0,0.0,572.0,94.0,0.0
743.0,0.0,19.0,63.0,1.0,0.0,0.0,501.0,92.0,0.0
838.0,1.0,19.0,63.0,1.0,0.0,0.0,577.0,93.0,0.0
747.0,0.0,19.0,65.0,1.0,0.0,0.0,490.0,99.0,0.0
824.0,1.0,19.0,63.0,1.0,0.0,0.0,566.0,94.0,0.0
741.0,1.0,11.0,57.0,1.0,0.0,0.0,488.0,100.0,0.0
503.0,0.0,6.0,33.0,1.0,0.0,0.0,339.0,48.0,0.0
828.0,1.0,19.0,70.0,4.0,0.0,0.0,560.0,95.0,0.0
642.0,1.0,7.0,39.0,1.0,0.0,0.0,420.0,85.0,0.0
589.0,1.0,7.0,36.0,1.0,0.0,0.0,398.0,58.0,0.0
505.0,0.0,6.0,34.0,1.0,0.0,0.0,340.0,47.0,0.0
643.0,1.0,11.0,45.0,1.0,0.0,0.0,437.0,62.0,0.0
649.0,0.0,11.0,51.0,3.0,0.0,0.0,436.0,64.0,0.0
654.0,1.0,11.0,45.0,1.0,0.0,0.0,444.0,65.0,0.0
745.0,0.0,19.0,62.0,1.0,0.0,0.0,505.0,89.0,0.0
509.0,0.0,6.0,34.0,1.0,0.0,0.0,338.0,51.0,0.0
576.0,0.0,11.0,46.0,1.0,0.0,0.0,388.0,56.0,0.0
746.0,0.0,19.0,61.0,1.0,0.0,0.0,504.0,92.0,0.0
531.0,0.0,6.0,35.0,1.0,0.0,0.0,362.0,47.0,0.0
829.0,1.0,19.0,61.0,1.0,0.0,0.0,577.0,90.0,0.0
486.0,0.0,6.0,32.0,1.0,0.0,0.0,327.0,45.0,0.0
608.0,0.0,11.0,55.0,1.0,0.0,0.0,396.0,73.0,0.0
708.0,1.0,11.0,48.0,3.0,0.0,0.0,488.0,64.0,0.0
658.0,1.0,7.0,45.0,1.0,0.0,0.0,420.0,96.0,0.0
851.0,1.0,19.0,65.0,2.0,0.0,0.0,588.0,92.0,0.0
797.0,0.0,19.0,62.0,1.0,0.0,0.0,531.0,102.0,0.0
503.0,0.0,6.0,33.0,1.0,0.0,0.0,329.0,57.0,0.0
514.0,0.0,6.0,35.0,1.0,0.0,0.0,344.0,49.0,0.0
562.0,0.0,7.0,44.0,3.0,0.0,0.0,367.0,63.0,0.0
814.0,1.0,19.0,63.0,1.0,0.0,0.0,559.0,91.0,0.0
